series_name,date,split,review_count_prior_all,review_count_180d,review_available_prior,review_available_180d,review_appearance_score_prior_mean,review_interior_score_prior_mean,review_space_score_prior_mean,review_power_score_prior_mean,review_control_score_prior_mean,review_comfort_score_prior_mean,review_fuel_consumption_score_prior_mean,review_configuration_score_prior_mean,review_intelligence_score_prior_mean,review_value_score_prior_mean,review_appearance_score_180d_mean,review_interior_score_180d_mean,review_space_score_180d_mean,review_power_score_180d_mean,review_control_score_180d_mean,review_comfort_score_180d_mean,review_fuel_consumption_score_180d_mean,review_configuration_score_180d_mean,review_intelligence_score_180d_mean,review_value_score_180d_mean,review_appearance_positive_180d_rate,review_interior_positive_180d_rate,review_space_positive_180d_rate,review_power_positive_180d_rate,review_control_positive_180d_rate,review_comfort_positive_180d_rate,review_fuel_consumption_positive_180d_rate,review_configuration_positive_180d_rate,review_intelligence_positive_180d_rate,review_value_positive_180d_rate,review_appearance_negative_180d_rate,review_interior_negative_180d_rate,review_space_negative_180d_rate,review_power_negative_180d_rate,review_control_negative_180d_rate,review_comfort_negative_180d_rate,review_fuel_consumption_negative_180d_rate,review_configuration_negative_180d_rate,review_intelligence_negative_180d_rate,review_value_negative_180d_rate,review_appearance_uniform_mention_180d_count,review_interior_uniform_mention_180d_count,review_space_uniform_mention_180d_count,review_power_uniform_mention_180d_count,review_control_uniform_mention_180d_count,review_comfort_uniform_mention_180d_count,review_fuel_consumption_uniform_mention_180d_count,review_configuration_uniform_mention_180d_count,review_intelligence_uniform_mention_180d_count,review_value_uniform_mention_180d_count,review_appearance_uniform_mention_180d_rate,review_interior_uniform_mention_180d_rate,review_space_uniform_mention_180d_rate,review_power_uniform_mention_180d_rate,review_control_uniform_mention_180d_rate,review_comfort_uniform_mention_180d_rate,review_fuel_consumption_uniform_mention_180d_rate,review_configuration_uniform_mention_180d_rate,review_intelligence_uniform_mention_180d_rate,review_value_uniform_mention_180d_rate,review_overall_aspect_score_180d_mean,review_any_positive_180d_rate,review_any_negative_180d_rate,feature_protocol,information_cutoff_exclusive
凯迪拉克XT6,2026-02-01,test,94,6,1,1,0.6595744680851063,0.19148936170212766,0.7340425531914894,0.3617021276595745,0.2765957446808511,0.6063829787234043,0.2872340425531915,0.40425531914893614,-0.031914893617021274,0.39361702127659576,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,3,4,4,4,3,2,2,2,1,2,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3166666666666667,1.0,0.5,fixed_origin,2026-01-01
别克E4,2026-02-01,test,10,0,1,0,1.0,0.9,0.7,1.0,0.7,0.6,1.0,0.8,0.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
别克GL6,2026-02-01,test,10,0,1,0,0.9,0.9,0.6,0.7,0.9,0.5,0.1,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
别克GL8,2026-02-01,test,91,5,1,1,0.5384615384615384,0.2857142857142857,0.7692307692307693,0.4945054945054945,-0.02197802197802198,0.5494505494505495,-0.07692307692307693,0.18681318681318682,-0.03296703296703297,0.21978021978021978,0.8,0.4,0.4,0.0,0.2,0.6,-0.4,0.2,-0.4,0.4,0.8,0.6,0.6,0.2,0.4,0.6,0.0,0.6,0.0,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.4,0.4,0.4,0.0,4,4,4,2,2,2,3,5,2,2,0.8,0.8,0.8,0.4,0.4,0.4,0.6,1.0,0.4,0.4,0.22000000000000003,1.0,0.6,fixed_origin,2026-01-01
别克GL8新能源,2026-02-01,test,10,10,1,1,1.0,0.6,1.0,1.0,0.6,0.5,0.8,0.4,-0.4,0.8,1.0,0.6,1.0,1.0,0.6,0.5,0.8,0.4,-0.4,0.8,1.0,0.7,1.0,1.0,0.6,0.6,0.8,0.5,0.2,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,10,10,10,10,9,10,10,8,10,10,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,1.0,1.0,0.63,1.0,0.7,fixed_origin,2026-01-01
勇士,2026-02-01,test,9,0,1,0,1.0,-0.6666666666666666,0.7777777777777778,0.4444444444444444,0.1111111111111111,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
北京EU5,2026-02-01,test,10,0,1,0,1.0,0.3,1.0,0.7,0.3,0.2,0.8,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
北京现代ix35,2026-02-01,test,9,0,1,0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
博越REV,2026-02-01,test,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
卡罗拉,2026-02-01,test,73,5,1,1,0.3835616438356164,-0.2328767123287671,-0.1643835616438356,0.2191780821917808,0.3561643835616438,-0.1232876712328767,0.5342465753424658,0.1780821917808219,0.0547945205479452,0.4383561643835616,0.4,0.2,-0.6,-0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.4,0.8,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,1,2,3,1,2,4,4,0,0,2,0.2,0.4,0.6,0.2,0.4,0.8,0.8,0.0,0.0,0.4,0.1,1.0,0.8,fixed_origin,2026-01-01
卡罗拉双擎E+,2026-02-01,test,10,0,1,0,0.8,0.5,0.6,0.5,0.0,0.2,1.0,-0.1,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
卡罗拉锐放,2026-02-01,test,35,7,1,1,0.6285714285714286,-0.5714285714285714,0.2,0.6,0.5428571428571428,-0.37142857142857144,0.4,0.2857142857142857,0.08571428571428572,0.08571428571428572,0.0,-0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,-0.2857142857142857,0.0,-0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.5714285714285714,2,2,3,3,2,2,4,3,1,4,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,-0.028571428571428574,0.42857142857142855,1.0,fixed_origin,2026-01-01
合创A06,2026-02-01,test,10,0,1,0,1.0,-0.7,0.7,1.0,0.3,0.3,1.0,-0.2,-0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
吉利ICON,2026-02-01,test,94,9,1,1,0.8829787234042553,0.7127659574468085,0.1702127659574468,0.7127659574468085,0.18085106382978725,-0.0425531914893617,0.40425531914893614,0.6276595744680851,0.3617021276595745,0.3404255319148936,0.6666666666666666,0.7777777777777778,-0.5555555555555556,0.7777777777777778,0.1111111111111111,-0.2222222222222222,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.0,0.1111111111111111,0.7777777777777778,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,7,9,9,8,5,5,8,7,7,6,0.7777777777777778,1.0,1.0,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.4222222222222222,1.0,0.8888888888888888,fixed_origin,2026-01-01
吉利熊猫,2026-02-01,test,7,3,1,1,1.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,-0.3333333333333333,0.6666666666666666,0.0,-0.3333333333333333,-0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,3,2,1,2,3,1,3,3,3,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,0.3,1.0,1.0,fixed_origin,2026-01-01
君威,2026-02-01,test,100,6,1,1,0.81,0.29,0.39,0.72,0.61,-0.09,0.18,0.3,-0.09,0.83,1.0,-0.16666666666666666,0.0,1.0,1.0,-0.5,0.6666666666666666,0.0,-0.8333333333333334,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.0,6,5,5,6,6,5,6,5,3,6,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.5,1.0,0.31666666666666665,1.0,0.8333333333333334,fixed_origin,2026-01-01
君越,2026-02-01,test,95,1,1,1,0.7052631578947368,0.42105263157894735,0.7052631578947368,0.8631578947368421,0.2736842105263158,0.7684210526315789,0.3157894736842105,0.3157894736842105,-0.3894736842105263,0.6631578947368421,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,1.0,0.0,fixed_origin,2026-01-01
启辰D60,2026-02-01,test,88,4,1,1,0.2159090909090909,-0.045454545454545456,0.4772727272727273,-0.26136363636363635,0.0,-0.13636363636363635,0.5340909090909091,0.03409090909090909,-0.125,0.29545454545454547,0.0,0.0,0.5,-0.5,0.0,-0.25,0.25,-0.25,-0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.25,0.0,0,0,2,2,0,1,1,1,1,0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.25,0.25,0.0,-0.05,0.5,0.75,fixed_origin,2026-01-01
启辰T60,2026-02-01,test,10,0,1,0,1.0,0.9,1.0,0.8,0.7,0.4,0.8,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
唐新能源,2026-02-01,test,18,18,1,1,0.8333333333333334,0.6666666666666666,0.6111111111111112,1.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.6666666666666666,0.6111111111111112,1.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.7222222222222222,0.7777777777777778,1.0,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9444444444444444,0.0,0.05555555555555555,0.16666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.0,0.0,0.05555555555555555,16,16,18,17,15,18,18,14,18,18,0.8888888888888888,0.8888888888888888,1.0,0.9444444444444444,0.8333333333333334,1.0,1.0,0.7777777777777778,1.0,1.0,0.6666666666666666,1.0,0.6111111111111112,fixed_origin,2026-01-01
嘉华,2026-02-01,test,97,4,1,1,0.6185567010309279,0.3402061855670103,0.7731958762886598,0.4845360824742268,0.4639175257731959,0.4639175257731959,0.12371134020618557,0.6185567010309279,0.35051546391752575,0.26804123711340205,0.75,-0.25,0.75,0.25,0.5,0.5,0.0,0.0,0.25,-0.25,0.75,0.0,0.75,0.25,0.5,0.5,0.25,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,3,0,2,1,3,2,2,2,2,1,0.75,0.0,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.25,0.24999999999999997,1.0,0.75,fixed_origin,2026-01-01
型格,2026-02-01,test,94,6,1,1,0.6595744680851063,0.05319148936170213,0.22340425531914893,0.7553191489361702,0.6063829787234043,-0.19148936170212766,0.2553191489361702,0.14893617021276595,0.13829787234042554,0.3404255319148936,0.3333333333333333,0.0,0.16666666666666666,1.0,0.16666666666666666,-0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,1,2,5,6,3,3,2,0,2,2,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.0,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.8333333333333334,fixed_origin,2026-01-01
埃尚,2026-02-01,test,2,2,1,1,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,-0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,-0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,1,2,1,0,1,1,0,0,1,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.30000000000000004,1.0,0.5,fixed_origin,2026-01-01
夏,2026-02-01,test,52,26,1,1,0.17307692307692307,-0.019230769230769232,0.4230769230769231,0.17307692307692307,0.1346153846153846,0.11538461538461539,0.0,0.1346153846153846,-0.019230769230769232,0.15384615384615385,0.07692307692307693,-0.15384615384615385,0.34615384615384615,0.07692307692307693,0.19230769230769232,-0.038461538461538464,-0.11538461538461539,-0.19230769230769232,-0.15384615384615385,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.2692307692307692,0.2692307692307692,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.038461538461538464,0.0,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.34615384615384615,0.2692307692307692,0.19230769230769232,7,9,14,1,5,13,13,10,8,8,0.2692307692307692,0.34615384615384615,0.5384615384615384,0.038461538461538464,0.19230769230769232,0.5,0.5,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.007692307692307698,0.6923076923076923,0.8461538461538461,fixed_origin,2026-01-01
大众CC,2026-02-01,test,186,3,1,1,0.9408602150537635,-0.043010752688172046,0.5752688172043011,0.7903225806451613,0.3763440860215054,-0.016129032258064516,0.010752688172043012,0.20967741935483872,-0.0913978494623656,0.3010752688172043,0.6666666666666666,-0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,2,2,3,2,2,3,3,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.10000000000000002,1.0,1.0,fixed_origin,2026-01-01
大众ID.3,2026-02-01,test,188,9,1,1,0.601063829787234,-0.1276595744680851,0.4148936170212766,0.5797872340425532,0.8297872340425532,0.16489361702127658,0.25,0.11170212765957446,-0.26063829787234044,0.35638297872340424,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,-0.1111111111111111,-0.1111111111111111,0.1111111111111111,-0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,4,1,4,5,3,4,4,1,3,2,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.14444444444444446,1.0,0.6666666666666666,fixed_origin,2026-01-01
大家7,2026-02-01,test,10,1,1,1,0.8,0.8,0.8,0.5,0.0,0.5,0.4,0.5,0.5,0.7,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,0,0,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,fixed_origin,2026-01-01
大家9,2026-02-01,test,10,0,1,0,0.9,0.8,1.0,1.0,0.4,0.6,0.9,0.6,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
大通G10,2026-02-01,test,40,4,1,1,0.4,-0.1,0.75,0.3,0.05,-0.025,-0.075,0.075,0.0,0.3,0.25,0.0,0.25,-0.25,0.25,-0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1,0,1,2,1,2,0,0,0,1,0.25,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.25,0.024999999999999994,0.5,0.75,fixed_origin,2026-01-01
大通G50,2026-02-01,test,93,2,1,1,0.40860215053763443,0.15053763440860216,0.6666666666666666,0.26881720430107525,0.021505376344086023,0.08602150537634409,0.10752688172043011,0.20430107526881722,0.021505376344086023,0.4731182795698925,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,1,0,0,2,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.30000000000000004,1.0,0.0,fixed_origin,2026-01-01
大通G70,2026-02-01,test,7,2,1,1,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,-0.14285714285714285,0.42857142857142855,-0.14285714285714285,0.14285714285714285,-0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.5,-1.0,-0.5,-0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0,0,2,1,0,0,2,0,1,1,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,-0.05,0.5,1.0,fixed_origin,2026-01-01
大通G90,2026-02-01,test,25,2,1,1,0.56,0.4,0.44,0.36,0.4,0.52,0.12,0.6,0.28,0.24,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,1,0,0,0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.25,1.0,0.5,fixed_origin,2026-01-01
天籁,2026-02-01,test,99,5,1,1,0.5454545454545454,0.010101010101010102,0.5353535353535354,0.1414141414141414,0.24242424242424243,0.7474747474747475,0.6161616161616161,0.08080808080808081,0.0,0.7070707070707071,0.6,-0.2,0.4,0.0,0.4,1.0,0.6,0.2,0.6,0.8,0.8,0.4,0.6,0.4,0.6,1.0,0.8,0.6,0.6,0.8,0.2,0.6,0.2,0.4,0.2,0.0,0.2,0.4,0.0,0.0,5,5,5,5,5,5,5,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.44000000000000006,1.0,0.8,fixed_origin,2026-01-01
奇骏,2026-02-01,test,100,0,1,0,0.56,0.26,0.72,0.64,0.58,0.24,0.61,0.32,0.18,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
奔奔E-Star,2026-02-01,test,3,0,1,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
奔腾小马,2026-02-01,test,58,19,1,1,0.3103448275862069,-0.034482758620689655,0.1896551724137931,0.27586206896551724,-0.20689655172413793,-0.25862068965517243,0.25862068965517243,-0.10344827586206896,0.017241379310344827,0.5,0.3684210526315789,-0.10526315789473684,0.2631578947368421,0.21052631578947367,-0.10526315789473684,-0.47368421052631576,0.42105263157894735,0.0,0.15789473684210525,0.631578947368421,0.3684210526315789,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.0,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.631578947368421,0.0,0.21052631578947367,0.10526315789473684,0.0,0.3684210526315789,0.47368421052631576,0.05263157894736842,0.2631578947368421,0.0,0.0,7,5,11,6,6,9,14,5,2,12,0.3684210526315789,0.2631578947368421,0.5789473684210527,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.7368421052631579,0.2631578947368421,0.10526315789473684,0.631578947368421,0.1368421052631579,0.7894736842105263,0.8947368421052632,fixed_origin,2026-01-01
奔驰A级,2026-02-01,test,98,3,1,1,0.7448979591836735,0.7040816326530612,0.35714285714285715,0.2755102040816326,0.22448979591836735,-0.3877551020408163,0.3163265306122449,0.030612244897959183,0.11224489795918367,0.16326530612244897,1.0,0.6666666666666666,-0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,2,3,1,2,0,1,1,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,1.0,0.6666666666666666,fixed_origin,2026-01-01
奔驰C级,2026-02-01,test,88,9,1,1,0.8522727272727273,0.7954545454545454,0.25,0.022727272727272728,0.11363636363636363,0.20454545454545456,0.07954545454545454,-0.1590909090909091,0.011363636363636364,0.18181818181818182,1.0,1.0,0.4444444444444444,0.3333333333333333,-0.2222222222222222,0.1111111111111111,0.5555555555555556,-0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.2222222222222222,9,9,9,9,8,9,9,8,9,8,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.3333333333333333,1.0,1.0,fixed_origin,2026-01-01
奔驰E级,2026-02-01,test,53,0,1,0,0.6037735849056604,0.8679245283018868,0.6981132075471698,0.5094339622641509,-0.05660377358490566,0.4339622641509434,0.05660377358490566,0.1320754716981132,-0.03773584905660377,0.1509433962264151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2026-01-01
奔驰GLB,2026-02-01,test,79,22,1,1,0.6329113924050633,0.4810126582278481,0.5569620253164557,0.21518987341772153,0.17721518987341772,-0.21518987341772153,0.379746835443038,-0.17721518987341772,0.012658227848101266,0.34177215189873417,0.36363636363636365,0.045454545454545456,0.3181818181818182,0.13636363636363635,-0.045454545454545456,-0.18181818181818182,0.13636363636363635,-0.045454545454545456,-0.045454545454545456,0.18181818181818182,0.4090909090909091,0.13636363636363635,0.36363636363636365,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.09090909090909091,6,4,7,10,3,7,6,1,0,8,0.2727272727272727,0.18181818181818182,0.3181818181818182,0.45454545454545453,0.13636363636363635,0.3181818181818182,0.2727272727272727,0.045454545454545456,0.0,0.36363636363636365,0.08636363636363636,0.8636363636363636,0.7272727272727273,fixed_origin,2026-01-01
奔驰GLC,2026-02-01,test,55,1,1,1,0.7454545454545455,0.6909090909090909,0.6363636363636364,0.4727272727272727,0.2,0.14545454545454545,-0.01818181818181818,0.03636363636363636,-0.18181818181818182,0.10909090909090909,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,fixed_origin,2026-01-01
