series_name,date,sentiment_review_count_prior_all,sentiment_review_count_180d,sentiment_available_prior,sentiment_available_180d,platform_rating_overall_sentiment_180d_mean,platform_rating_overall_polarity_180d_mean,text_global_polarity_180d_mean,platform_rating_appearance_sentiment_180d_mean,text_appearance_polarity_180d_mean,platform_rating_interior_sentiment_180d_mean,text_interior_polarity_180d_mean,platform_rating_space_sentiment_180d_mean,text_space_polarity_180d_mean,platform_rating_power_sentiment_180d_mean,text_power_polarity_180d_mean,platform_rating_control_sentiment_180d_mean,text_control_polarity_180d_mean,platform_rating_comfort_sentiment_180d_mean,text_comfort_polarity_180d_mean,platform_rating_fuel_consumption_sentiment_180d_mean,text_fuel_consumption_polarity_180d_mean,platform_rating_configuration_sentiment_180d_mean,text_configuration_polarity_180d_mean,platform_rating_intelligence_sentiment_180d_mean,text_intelligence_polarity_180d_mean,platform_rating_value_sentiment_180d_mean,text_value_polarity_180d_mean,text_appearance_mentioned_180d_count,text_interior_mentioned_180d_count,text_space_mentioned_180d_count,text_power_mentioned_180d_count,text_control_mentioned_180d_count,text_comfort_mentioned_180d_count,text_fuel_consumption_mentioned_180d_count,text_configuration_mentioned_180d_count,text_intelligence_mentioned_180d_count,text_value_mentioned_180d_count
凯迪拉克XT6,2025-04-01,88,4,1,1,0.6,0.0,0.25,0.8125,0.0,0.4375,0.0,0.5,1.0,0.75,1.0,0.5,0.0,0.75,1.0,0.5,-1.0,0.75,1.0,,,,,3,2,2,3,3,2,1,1,0,0
别克E4,2025-04-01,9,1,1,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,,-1.0,,1.0,1.0,1.0,,1.0,,-1.0,,-1.0,1,1,1,1,1,1,1,1,1,1
别克GL6,2025-04-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
别克GL8,2025-04-01,86,2,1,1,0.3249999999999999,-0.5,-1.0,0.5,1.0,0.5,0.0,0.625,0.5,,-1.0,,-1.0,,0.0,0.0,-0.5,0.25,0.0,,-1.0,,,1,1,2,2,1,2,2,2,2,0
别克GL8新能源,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
勇士,2025-04-01,9,1,1,1,0.3149999999999999,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,-1.0,0.5,1.0,0.0,1.0,0.5,-1.0,,1.0,,1.0,,-1.0,1,1,1,1,1,1,1,1,1,1
北京现代ix35,2025-04-01,9,2,1,1,0.6525000000000001,0.5,-1.0,0.75,-1.0,0.5,0.0,0.75,0.0,0.5,-1.0,1.0,0.0,0.5,0.0,0.5,-1.0,,-1.0,,-0.5,,-1.0,2,2,2,2,2,2,2,2,2,2
卡罗拉双擎E+,2025-04-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
合创A06,2025-04-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
吉利熊猫,2025-04-01,3,3,1,1,0.9300000000000002,1.0,0.6666666666666666,1.0,-0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.0,,1.0,,1.0,1.0,1.0,,1.0,,0.6666666666666666,,-0.3333333333333333,3,3,3,1,2,3,3,3,3,3
君威,2025-04-01,90,1,1,1,0.3999999999999999,0.0,-1.0,1.0,1.0,0.0,,0.5,-1.0,,0.0,,0.0,,-1.0,0.5,0.0,0.0,-1.0,,-1.0,,,1,0,1,1,1,1,1,1,1,0
君越,2025-04-01,94,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
启辰T60,2025-04-01,10,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1,1,1,1,1,1,1,1,0,1
唐新能源,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
嘉华,2025-04-01,92,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
型格,2025-04-01,87,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
夏,2025-04-01,12,12,1,1,0.5833333333333334,0.16666666666666666,-0.16666666666666666,0.6875,1.0,0.6041666666666666,0.42857142857142855,0.6458333333333334,0.0,0.4375,0.5,0.5,-0.3333333333333333,0.375,0.42857142857142855,,-0.14285714285714285,0.65,0.0,,-0.25,,0.8,3,7,9,4,3,7,7,8,4,5
大众ID.3,2025-04-01,174,8,1,1,0.48750000000000004,0.0,0.25,0.75,0.25,0.53125,0.75,0.40625,0.16666666666666666,,1.0,,0.75,,0.2,,0.2,,0.25,,0.0,,0.3333333333333333,4,4,6,3,4,5,5,4,6,6
大家7,2025-04-01,9,9,1,1,0.8805555555555556,1.0,0.4444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.375,0.9444444444444444,0.5555555555555556,0.8333333333333334,0.4,,-1.0,,0.375,0.8888888888888888,0.1111111111111111,,0.4444444444444444,,0.4444444444444444,,0.0,9,8,9,5,3,8,9,9,9,9
大家9,2025-04-01,10,9,1,1,0.9050000000000001,1.0,0.8888888888888888,0.9444444444444444,0.5555555555555556,0.8333333333333334,0.5555555555555556,1.0,0.6666666666666666,0.9444444444444444,0.42857142857142855,,0.42857142857142855,,0.75,1.0,-0.1111111111111111,,0.4444444444444444,,0.8888888888888888,,-0.1111111111111111,9,9,9,7,7,8,9,9,9,9
大通G10,2025-04-01,32,2,1,1,0.925,1.0,0.5,1.0,1.0,0.875,1.0,1.0,0.5,,,,,,,1.0,,0.75,0.0,,,,0.0,1,1,2,0,0,0,0,1,0,1
大通G50,2025-04-01,87,7,1,1,0.7071428571428571,0.5714285714285714,0.42857142857142855,0.8214285714285714,1.0,0.6428571428571429,0.5,0.9285714285714286,0.5714285714285714,,0.6666666666666666,,0.5,,0.6,0.4583333333333333,0.5,0.75,0.0,,0.5,,0.6,1,2,7,6,2,5,2,3,2,5
大通G70,2025-04-01,5,2,1,1,0.925,1.0,0.0,1.0,0.0,0.875,0.0,1.0,0.0,,-1.0,,-1.0,,-1.0,1.0,0.0,0.875,0.0,,,,-1.0,1,1,2,1,1,1,1,2,0,1
大通G90,2025-04-01,23,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
天籁,2025-04-01,94,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奇骏,2025-04-01,100,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔奔E-Star,2025-04-01,3,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,,1.0,,,,,,1.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0
奔腾小马,2025-04-01,28,19,1,1,0.22105263157894733,-0.47368421052631576,0.42105263157894735,0.7894736842105263,0.5,0.47368421052631576,-0.14285714285714285,0.34210526315789475,0.3333333333333333,-0.25,0.5,-0.5,-0.2,0.0,0.25,,0.5,0.25,-0.5,,-0.5,,0.6,6,7,6,8,5,4,10,8,2,10
奔驰C级,2025-04-01,79,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔驰E级,2025-04-01,53,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔驰GLB,2025-04-01,50,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔驰GLC,2025-04-01,54,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奔驰V级,2025-04-01,71,1,1,1,0.6499999999999999,0.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,0.25,,0.5,,,,,,0,0,0,0,1,1,0,0,0,0
奕炫,2025-04-01,96,1,1,1,-0.6,-1.0,-1.0,0.0,,0.0,,-1.0,-1.0,,-1.0,,,,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,0,0,1,1,0,1,1,1,0,1
奕跑,2025-04-01,68,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥德赛,2025-04-01,82,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪A3,2025-04-01,56,1,1,1,0.5,0.0,-1.0,0.75,1.0,0.5,-1.0,0.0,1.0,,,,,,-1.0,0.75,1.0,0.5,,,-1.0,,1.0,1,1,1,0,0,1,1,0,1,1
奥迪A4L,2025-04-01,96,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪A5L,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪A5L Sportback,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪A6L,2025-04-01,66,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪A6L e-tron,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪A7L,2025-04-01,53,6,1,1,0.75,0.8333333333333334,-0.5,0.9166666666666666,-0.3333333333333333,0.75,0.2,0.8333333333333334,-0.25,,-0.3333333333333333,,0.2,,0.25,0.35,0.25,0.6666666666666666,0.3333333333333333,,-0.3333333333333333,,-0.5,6,5,4,6,5,4,4,6,3,4
奥迪E5 Sportback,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪Q2L,2025-04-01,98,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪Q3,2025-04-01,87,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪Q3 Sportback,2025-04-01,95,2,1,1,0.8,0.5,0.0,1.0,1.0,0.875,1.0,0.375,1.0,,1.0,,,,1.0,0.75,0.0,0.875,,,,,-1.0,1,2,1,2,0,2,2,0,0,1
奥迪Q4 e-tron,2025-04-01,87,7,1,1,0.4714285714285715,0.14285714285714285,-0.42857142857142855,0.7857142857142857,0.3333333333333333,0.7142857142857143,-0.75,0.75,0.25,,-1.0,,0.0,,-0.5,,0.16666666666666666,,-1.0,,-0.6,,0.0,3,4,4,1,4,4,6,2,5,4
奥迪Q5 e-tron,2025-04-01,70,6,1,1,0.49166666666666664,0.0,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.625,0.75,0.75,1.0,,1.0,,0.5,,0.6,,0.75,0.5,0.5,,0.0,,-0.2,3,4,5,3,4,5,4,4,5,5
奥迪Q5L,2025-04-01,82,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪Q5L Sportback,2025-04-01,93,1,1,1,0.8500000000000001,1.0,1.0,1.0,,0.75,1.0,0.75,-1.0,,1.0,,1.0,,1.0,0.75,1.0,0.75,,,1.0,,-1.0,0,1,1,1,1,1,1,0,1,1
奥迪Q6L Sportback e-tron,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
奥迪Q6L e-tron,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
威兰达,2025-04-01,97,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
威然,2025-04-01,156,11,1,1,0.7045454545454546,0.5454545454545454,0.8181818181818182,0.8409090909090909,1.0,0.7045454545454546,1.0,0.7045454545454546,0.7777777777777778,0.8333333333333334,0.5,0.75,1.0,0.75,0.7142857142857143,0.40625,0.5,0.6818181818181818,0.4,,0.3333333333333333,,0.6,5,3,9,6,7,7,6,5,3,5
威霆,2025-04-01,32,1,1,1,0.25,0.0,0.0,0.25,,0.25,,1.0,1.0,,,,1.0,,,0.25,,-0.25,1.0,,,,,0,0,1,0,1,0,0,1,0,0
威飒,2025-04-01,94,3,1,1,0.4499999999999999,0.0,0.3333333333333333,0.8333333333333334,1.0,0.25,1.0,0.16666666666666666,0.0,,-0.5,,0.0,,1.0,0.75,0.0,0.0,1.0,,,,0.0,2,1,3,2,1,1,2,1,0,1
宋L EV,2025-04-01,81,12,1,1,0.4458333333333333,0.0,0.25,0.8125,0.2857142857142857,0.6666666666666666,0.0,0.5416666666666666,0.42857142857142855,0.0,0.5,0.75,0.3333333333333333,0.75,0.0,,0.7142857142857143,0.625,-0.3333333333333333,,-0.5,,0.8571428571428571,7,4,7,4,3,2,7,3,6,7
宏光MINIEV,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马1系,2025-04-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马2系,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马3系,2025-04-01,86,12,1,1,0.5833333333333334,0.25,0.0,0.8333333333333334,0.2,0.6458333333333334,0.25,0.5833333333333334,0.3333333333333333,,0.6,,0.2222222222222222,,0.2222222222222222,0.525,0.2857142857142857,0.2708333333333333,0.0,,0.0,,-0.125,10,8,9,10,9,9,7,8,5,8
宝马5系,2025-04-01,93,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马X1,2025-04-01,62,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马X3,2025-04-01,84,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
宝马X5,2025-04-01,49,3,1,1,0.4833333333333334,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,-0.5,,0.0,,0.0,,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,,-1.0,,0.0,3,2,2,2,2,2,2,1,1,3
宝马i3,2025-04-01,80,3,1,1,0.5833333333333331,0.0,0.3333333333333333,0.75,0.5,0.5833333333333334,0.5,0.75,1.0,,,,0.5,,1.0,,0.3333333333333333,,1.0,,1.0,,0.5,2,2,3,0,2,3,3,2,2,2
宝马i5,2025-04-01,24,8,1,1,0.70625,0.5,0.625,0.78125,1.0,0.90625,0.75,0.90625,-1.0,,1.0,,0.25,,-0.3333333333333333,,0.0,0.5,1.0,,0.25,,1.0,3,4,2,1,4,3,1,2,4,1
宝马iX3,2025-04-01,9,4,1,1,0.8212499999999999,0.5,0.0,1.0,0.25,0.875,0.0,0.625,0.0,1.0,1.0,,0.5,,0.6666666666666666,0.75,-0.5,,0.3333333333333333,,0.0,,-0.25,4,4,4,3,4,3,4,3,4,4
小米SU7,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小虎FEV,2025-04-01,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏G3,2025-04-01,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏MONA M03,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏P5,2025-04-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏P7,2025-04-01,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
小鹏X9,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
帕萨特,2025-04-01,99,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
帕萨特新能源,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
广汽本田P7,2025-04-01,1,1,1,1,0.5,0.0,-1.0,0.75,0.0,0.5,0.0,0.5,0.0,0.5,-1.0,0.5,-1.0,0.5,1.0,,,0.25,0.0,,,,,1,1,1,1,1,1,0,1,0,0
库斯途,2025-04-01,36,13,1,1,0.6192307692307691,0.23076923076923078,-0.07692307692307693,0.7307692307692307,0.2222222222222222,0.5384615384615384,0.6,0.75,0.18181818181818182,,0.4444444444444444,,0.0,,-0.125,0.4166666666666667,0.125,0.6346153846153846,-0.16666666666666666,,-0.6,,0.5,9,5,11,9,2,8,8,6,5,10
影豹,2025-04-01,61,9,1,1,0.6111111111111112,0.3333333333333333,-0.2222222222222222,0.8333333333333334,0.16666666666666666,0.4722222222222222,-1.0,0.7222222222222222,-0.2857142857142857,,-0.1111111111111111,,0.16666666666666666,,0.16666666666666666,0.2777777777777778,-0.375,0.4444444444444444,0.0,,-0.5,,-0.3333333333333333,6,2,7,9,6,6,8,2,2,6
微蓝6,2025-04-01,90,5,1,1,0.23999999999999994,-0.6,-0.2,0.8,0.5,0.4,-0.3333333333333333,0.5,-0.25,0.5,0.3333333333333333,0.5,0.5,0.5,0.0,,0.0,0.125,1.0,,-1.0,,0.0,2,3,4,3,2,3,5,1,1,1
思域,2025-04-01,96,3,1,1,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,0.0,,-0.3333333333333333,0.6666666666666666,-1.0,0.5,-0.5,,0.0,,-1.0,3,2,3,3,3,3,2,2,2,1
悦意03,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
悦意07,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
护卫舰07,2025-04-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
捷达VA3,2025-04-01,84,4,1,1,0.24999999999999997,-0.25,-0.5,0.25,-0.3333333333333333,-0.0625,-0.6666666666666666,0.375,0.0,,-0.6666666666666666,,-1.0,,-1.0,0.5625,0.3333333333333333,-0.125,-0.5,,,,-1.0,3,3,3,3,1,1,3,4,0,1
捷达VA7,2025-04-01,1,1,1,1,0.7999999999999998,1.0,-1.0,1.0,0.0,0.75,-1.0,0.75,-1.0,,-1.0,,0.0,,1.0,1.0,-1.0,0.5,,,,,0.0,1,1,1,1,1,1,1,0,0,1
探岳,2025-04-01,167,3,1,1,0.6166666666666666,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.0,0.4166666666666667,0.0,0.8333333333333334,1.0,0.0,0.3333333333333333,0.75,1.0,0.5,1.0,0.625,-0.3333333333333333,0.3333333333333333,0.0,,-0.3333333333333333,,0.0,1,3,3,3,2,2,3,2,3,2
探岳X,2025-04-01,188,5,1,1,0.5199999999999999,0.2,0.8,0.8,0.3333333333333333,0.35,,0.7,0.0,,0.0,,,,1.0,0.35,0.5,0.5,1.0,,0.0,,0.0,3,0,1,1,0,1,2,1,3,1
探界者,2025-04-01,97,2,1,1,0.6,0.5,0.0,0.875,0.0,0.5,1.0,0.75,1.0,,-1.0,,0.5,,1.0,0.25,-0.5,0.625,1.0,,-1.0,,0.0,1,1,2,1,2,1,2,1,1,1
揽境,2025-04-01,170,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
揽巡,2025-04-01,130,20,1,1,0.6599999999999999,0.4,0.2,0.8875,0.8333333333333334,0.7625,0.2,0.8875,0.36363636363636365,0.5,0.0,0.5,0.6,0.5,-0.2,0.07894736842105263,0.0,0.6125,-0.5714285714285714,,0.0,,0.5,6,5,11,5,5,5,11,7,5,4
摩卡,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
新帝豪,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
日产N6,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
日产N7,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
昂科威,2025-04-01,90,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
昊铂GT,2025-04-01,6,6,1,1,0.8566666666666668,0.8333333333333334,0.5,1.0,0.0,0.9166666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.75,-0.6666666666666666,,0.16666666666666666,,1.0,0.75,0.16666666666666666,,0.6666666666666666,,0.0,,0.6666666666666666,6,6,6,3,6,6,6,6,6,6
星海S7,2025-04-01,12,9,1,1,0.5888888888888889,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.75,0.6944444444444444,0.6666666666666666,0.6944444444444444,0.3333333333333333,,0.75,,0.75,,-0.25,,0.6666666666666666,0.125,-0.5,,0.16666666666666666,,0.75,8,6,6,4,4,4,6,4,6,4
星海T5,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星海V9,2025-04-01,23,10,1,1,0.5399999999999999,0.1,-0.2,0.775,0.3333333333333333,0.6,0.25,0.825,0.0,,0.5,,-0.6666666666666666,,-0.6666666666666666,,-0.14285714285714285,0.25,0.0,,-0.5,,-1.0,3,4,7,2,3,3,7,1,6,2
星瑞,2025-04-01,94,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星瑞L,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星越L 智擎,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星途ES,2025-04-01,9,9,1,1,0.6666666666666665,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.625,0.7222222222222222,0.42857142857142855,0.9444444444444444,0.625,,0.0,,0.7777777777777778,,0.5,,0.7142857142857143,0.6944444444444444,0.16666666666666666,,0.2222222222222222,,0.3333333333333333,8,7,8,6,9,6,7,6,9,6
普拉多,2025-04-01,40,5,1,1,0.72,0.4,0.8,1.0,1.0,0.7,0.0,0.7,1.0,,0.3333333333333333,,0.0,,-1.0,0.45,0.5,0.8,0.3333333333333333,,0.0,,0.5,1,1,1,3,1,1,2,3,1,2
智己L6,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
智跑,2025-04-01,100,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
曹操60,2025-04-01,3,2,1,1,-0.30000000000000004,-0.5,-0.5,0.0,,-0.625,-0.5,0.0,-1.0,,-1.0,,-1.0,,,,-1.0,,-1.0,,-0.5,,,0,2,1,1,1,0,1,1,2,0
朗逸,2025-04-01,111,8,1,1,0.3437499999999999,-0.375,0.375,0.59375,0.25,0.4375,0.5,0.1875,0.5,-0.75,0.16666666666666666,0.5,,0.0,-1.0,0.5,0.0,0.4375,0.5,,,,0.6666666666666666,4,2,2,6,0,1,4,4,0,3
本田CR-V,2025-04-01,69,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
本田HR-V,2025-04-01,63,4,1,1,0.25,-0.5,0.25,0.375,1.0,0.25,0.0,0.3125,-1.0,,-1.0,,-1.0,,-0.5,0.25,0.0,0.0625,,,,,-0.5,1,2,1,1,1,2,2,0,0,2
本田UR-V,2025-04-01,97,3,1,1,0.6333333333333334,0.0,0.3333333333333333,0.5833333333333334,0.5,0.5833333333333334,0.0,0.9166666666666666,1.0,0.75,1.0,0.5,-1.0,0.75,1.0,0.375,0.0,0.5833333333333334,-1.0,,1.0,,-1.0,2,2,2,2,1,2,3,1,1,1
本田XR-V,2025-04-01,98,1,1,1,0.3999999999999999,0.0,1.0,0.75,1.0,0.25,-1.0,0.25,1.0,0.25,1.0,0.5,1.0,0.5,-1.0,,1.0,0.25,,,,,-1.0,1,1,1,1,1,1,1,0,0,1
极氪001,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
极氪009,2025-04-01,5,4,1,1,0.91125,0.75,0.5,1.0,1.0,1.0,0.25,0.875,0.5,1.0,1.0,,0.3333333333333333,,1.0,0.875,0.0,,1.0,,-0.25,,0.0,4,4,4,2,3,4,4,3,4,4
极狐 阿尔法S5,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
极狐考拉,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
林肯Z,2025-04-01,24,5,1,1,0.8,0.8,0.2,0.9,0.3333333333333333,0.8,0.3333333333333333,0.9,0.0,,0.25,,1.0,,-1.0,0.65,0.0,0.65,-1.0,,0.0,,-0.5,3,3,1,4,1,1,5,1,2,2
枫叶60s,2025-04-01,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
标致4008,2025-04-01,61,17,1,1,0.5794117647058823,0.17647058823529413,0.17647058823529413,0.7205882352941176,0.7692307692307693,0.6323529411764706,0.6666666666666666,0.5147058823529411,0.5,0.5,0.2727272727272727,0.5,0.6428571428571429,0.5,0.0,0.42857142857142855,-0.09090909090909091,0.5441176470588235,0.2857142857142857,,-1.0,,0.6,13,6,12,11,14,10,11,7,1,10
标致408,2025-04-01,76,15,1,1,0.6099999999999999,0.3333333333333333,0.3333333333333333,0.6333333333333333,0.8,0.5833333333333334,0.7272727272727273,0.5666666666666667,0.3333333333333333,,0.36363636363636365,,0.7142857142857143,,0.4,0.5535714285714286,-0.2,0.65,0.5555555555555556,,0.5,,0.42857142857142855,10,11,12,11,14,10,10,9,4,14
标致408X,2025-04-01,74,8,1,1,0.7375,0.75,0.125,0.8125,0.4,0.8125,0.0,0.75,0.0,,-0.6666666666666666,,0.0,,-0.5,0.5714285714285714,0.0,0.625,0.0,,-1.0,,0.3333333333333333,5,5,5,3,5,2,3,3,2,3
标致5008,2025-04-01,58,6,1,1,0.6333333333333333,0.3333333333333333,-0.5,0.5416666666666666,-0.3333333333333333,0.625,0.4,0.75,0.16666666666666666,,0.0,,0.2,,0.6,0.5416666666666666,-0.6,0.5833333333333334,-0.2,,0.0,,0.0,3,5,6,5,5,5,5,5,1,6
标致508,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
格瑞维亚,2025-04-01,47,8,1,1,0.6375,0.375,-0.25,0.90625,0.0,0.125,0.2,0.9375,-0.2,,-0.8333333333333334,,-0.3333333333333333,,-0.42857142857142855,0.9285714285714286,0.4,0.34375,-0.3333333333333333,,-0.3333333333333333,,-0.2,2,5,5,6,3,7,5,3,3,5
欧拉好猫,2025-04-01,56,2,1,1,0.44999999999999996,0.0,0.0,1.0,0.0,0.5,1.0,0.75,-1.0,,,,,,0.0,,-0.5,0.25,0.0,,-1.0,,1.0,2,1,1,0,0,1,2,1,2,1
欧诺S,2025-04-01,23,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
比亚迪M9,2025-04-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
