series_name,aspect,aspect_zh,mentioned_reviews,scored_mentions,mean_polarity,negative_rate_among_scored,positive_rate_among_scored,brand,category
五菱佳辰,control,操控,7,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,五菱,MPV
五菱佳辰,fuel_consumption,能耗/油耗,10,10,0.9,0.0,0.9,五菱,MPV
五菱佳辰,intelligence,智能化,8,8,0.625,0.0,0.625,五菱,MPV
五菱佳辰,interior,内饰,10,10,0.6,0.2,0.8,五菱,MPV
五菱佳辰,power,动力,9,9,0.8888888888888888,0.0,0.8888888888888888,五菱,MPV
五菱佳辰,space,空间,10,10,1.0,0.0,1.0,五菱,MPV
五菱佳辰,value,性价比,10,10,1.0,0.0,1.0,五菱,MPV
五菱宏光,appearance,外观,10,10,0.8,0.0,0.8,五菱,SUV
五菱宏光,comfort,舒适性,10,7,-0.14285714285714285,0.5714285714285714,0.42857142857142855,五菱,SUV
五菱宏光,configuration,配置,8,8,0.75,0.0,0.75,五菱,SUV
五菱宏光,control,操控,6,6,0.16666666666666666,0.3333333333333333,0.5,五菱,SUV
五菱宏光,fuel_consumption,能耗/油耗,10,10,0.7,0.1,0.8,五菱,SUV
五菱宏光,intelligence,智能化,2,2,-1.0,1.0,0.0,五菱,SUV
五菱宏光,interior,内饰,10,10,0.8,0.0,0.8,五菱,SUV
五菱宏光,power,动力,10,10,0.6,0.2,0.8,五菱,SUV
五菱宏光,space,空间,10,10,0.9,0.0,0.9,五菱,SUV
五菱宏光,value,性价比,10,10,0.9,0.0,0.9,五菱,SUV
五菱征程,appearance,外观,10,10,0.8,0.1,0.9,五菱,MPV
五菱征程,comfort,舒适性,10,10,-0.2,0.6,0.4,五菱,MPV
五菱征程,configuration,配置,6,3,-0.3333333333333333,0.6666666666666666,0.3333333333333333,五菱,MPV
五菱征程,control,操控,10,10,0.6,0.2,0.8,五菱,MPV
五菱征程,fuel_consumption,能耗/油耗,10,10,0.4,0.3,0.7,五菱,MPV
五菱征程,intelligence,智能化,1,0,,,,五菱,MPV
五菱征程,interior,内饰,10,10,0.0,0.4,0.4,五菱,MPV
五菱征程,power,动力,10,10,0.8,0.1,0.9,五菱,MPV
五菱征程,space,空间,10,10,1.0,0.0,1.0,五菱,MPV
五菱征程,value,性价比,10,10,1.0,0.0,1.0,五菱,MPV
五菱星云,appearance,外观,10,10,0.9,0.0,0.9,五菱,SUV
五菱星云,comfort,舒适性,8,6,0.6666666666666666,0.16666666666666666,0.8333333333333334,五菱,SUV
五菱星云,configuration,配置,9,9,1.0,0.0,1.0,五菱,SUV
五菱星云,control,操控,7,5,0.2,0.4,0.6,五菱,SUV
五菱星云,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,五菱,SUV
五菱星云,intelligence,智能化,9,7,0.7142857142857143,0.14285714285714285,0.8571428571428571,五菱,SUV
五菱星云,interior,内饰,10,10,0.8,0.0,0.8,五菱,SUV
五菱星云,power,动力,10,10,0.7,0.1,0.8,五菱,SUV
五菱星云,space,空间,10,10,0.8,0.1,0.9,五菱,SUV
五菱星云,value,性价比,10,10,0.8,0.0,0.8,五菱,SUV
五菱星光,appearance,外观,10,10,1.0,0.0,1.0,五菱,轿车
五菱星光,comfort,舒适性,10,8,-0.375,0.625,0.25,五菱,轿车
五菱星光,configuration,配置,10,9,0.7777777777777778,0.1111111111111111,0.8888888888888888,五菱,轿车
五菱星光,control,操控,8,7,0.8571428571428571,0.0,0.8571428571428571,五菱,轿车
五菱星光,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,五菱,轿车
五菱星光,intelligence,智能化,10,10,0.9,0.0,0.9,五菱,轿车
五菱星光,interior,内饰,10,10,0.1,0.4,0.5,五菱,轿车
五菱星光,power,动力,9,9,1.0,0.0,1.0,五菱,轿车
五菱星光,space,空间,9,9,1.0,0.0,1.0,五菱,轿车
五菱星光,value,性价比,10,9,1.0,0.0,1.0,五菱,轿车
五菱星驰,appearance,外观,10,10,1.0,0.0,1.0,五菱,SUV
五菱星驰,comfort,舒适性,10,4,-0.25,0.5,0.25,五菱,SUV
五菱星驰,configuration,配置,10,10,0.3,0.3,0.6,五菱,SUV
五菱星驰,control,操控,9,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,五菱,SUV
五菱星驰,fuel_consumption,能耗/油耗,10,10,0.9,0.0,0.9,五菱,SUV
五菱星驰,intelligence,智能化,6,5,0.8,0.0,0.8,五菱,SUV
五菱星驰,interior,内饰,10,10,0.3,0.3,0.6,五菱,SUV
五菱星驰,power,动力,9,9,0.6666666666666666,0.1111111111111111,0.7777777777777778,五菱,SUV
五菱星驰,space,空间,10,10,0.6,0.2,0.8,五菱,SUV
五菱星驰,value,性价比,10,9,1.0,0.0,1.0,五菱,SUV
亚洲狮,appearance,外观,10,10,1.0,0.0,1.0,丰田,轿车
亚洲狮,comfort,舒适性,10,8,0.25,0.375,0.625,丰田,轿车
亚洲狮,configuration,配置,10,10,1.0,0.0,1.0,丰田,轿车
亚洲狮,control,操控,10,7,0.42857142857142855,0.2857142857142857,0.7142857142857143,丰田,轿车
亚洲狮,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,丰田,轿车
亚洲狮,intelligence,智能化,7,5,0.6,0.2,0.8,丰田,轿车
亚洲狮,interior,内饰,10,10,0.6,0.1,0.7,丰田,轿车
亚洲狮,power,动力,10,10,1.0,0.0,1.0,丰田,轿车
亚洲狮,space,空间,10,10,1.0,0.0,1.0,丰田,轿车
亚洲狮,value,性价比,10,10,1.0,0.0,1.0,丰田,轿车
亚洲龙,appearance,外观,81,75,0.8933333333333333,0.04,0.9333333333333333,丰田,轿车
亚洲龙,comfort,舒适性,82,76,0.23684210526315788,0.3026315789473684,0.5394736842105263,丰田,轿车
亚洲龙,configuration,配置,76,60,0.11666666666666667,0.38333333333333336,0.5,丰田,轿车
亚洲龙,control,操控,70,65,0.5384615384615384,0.18461538461538463,0.7230769230769231,丰田,轿车
亚洲龙,fuel_consumption,能耗/油耗,84,81,0.7654320987654321,0.08641975308641975,0.8518518518518519,丰田,轿车
亚洲龙,intelligence,智能化,36,34,-0.5882352941176471,0.7352941176470589,0.14705882352941177,丰田,轿车
亚洲龙,interior,内饰,75,69,-0.13043478260869565,0.5217391304347826,0.391304347826087,丰田,轿车
亚洲龙,power,动力,81,80,0.7,0.1125,0.8125,丰田,轿车
亚洲龙,space,空间,82,80,0.7,0.1,0.8,丰田,轿车
亚洲龙,value,性价比,76,76,0.5,0.14473684210526316,0.6447368421052632,丰田,轿车
享域,appearance,外观,10,10,1.0,0.0,1.0,本田,轿车
享域,comfort,舒适性,10,9,0.6666666666666666,0.1111111111111111,0.7777777777777778,本田,轿车
享域,configuration,配置,8,5,0.8,0.0,0.8,本田,轿车
享域,control,操控,10,8,0.875,0.0,0.875,本田,轿车
享域,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,本田,轿车
享域,intelligence,智能化,2,2,1.0,0.0,1.0,本田,轿车
享域,interior,内饰,10,10,0.5,0.2,0.7,本田,轿车
享域,power,动力,10,10,0.6,0.2,0.8,本田,轿车
享域,space,空间,10,10,1.0,0.0,1.0,本田,轿车
享域,value,性价比,10,10,1.0,0.0,1.0,本田,轿车
伊兰特,appearance,外观,83,81,0.9753086419753086,0.012345679012345678,0.9876543209876543,现代,轿车
伊兰特,comfort,舒适性,81,68,-0.4411764705882353,0.6617647058823529,0.22058823529411764,现代,轿车
伊兰特,configuration,配置,81,73,0.726027397260274,0.1095890410958904,0.8356164383561644,现代,轿车
伊兰特,control,操控,75,65,0.4307692307692308,0.15384615384615385,0.5846153846153846,现代,轿车
伊兰特,fuel_consumption,能耗/油耗,72,70,0.6142857142857143,0.12857142857142856,0.7428571428571429,现代,轿车
伊兰特,intelligence,智能化,40,37,0.2702702702702703,0.2972972972972973,0.5675675675675675,现代,轿车
伊兰特,interior,内饰,72,68,0.08823529411764706,0.35294117647058826,0.4411764705882353,现代,轿车
伊兰特,power,动力,89,88,0.09090909090909091,0.3977272727272727,0.48863636363636365,现代,轿车
伊兰特,space,空间,79,72,0.9305555555555556,0.0,0.9305555555555556,现代,轿车
伊兰特,value,性价比,90,81,0.6049382716049383,0.13580246913580246,0.7407407407407407,现代,轿车
传祺E8新能源,appearance,外观,24,24,0.7916666666666666,0.0,0.7916666666666666,广汽传祺,MPV
传祺E8新能源,comfort,舒适性,25,25,0.88,0.04,0.92,广汽传祺,MPV
传祺E8新能源,configuration,配置,23,19,1.0,0.0,1.0,广汽传祺,MPV
传祺E8新能源,control,操控,19,18,0.7222222222222222,0.1111111111111111,0.8333333333333334,广汽传祺,MPV
传祺E8新能源,fuel_consumption,能耗/油耗,25,25,0.92,0.04,0.96,广汽传祺,MPV
传祺E8新能源,intelligence,智能化,24,24,1.0,0.0,1.0,广汽传祺,MPV
传祺E8新能源,interior,内饰,25,24,0.7083333333333334,0.08333333333333333,0.7916666666666666,广汽传祺,MPV
传祺E8新能源,power,动力,19,18,0.9444444444444444,0.0,0.9444444444444444,广汽传祺,MPV
传祺E8新能源,space,空间,25,25,0.96,0.0,0.96,广汽传祺,MPV
传祺E8新能源,value,性价比,25,25,0.88,0.04,0.92,广汽传祺,MPV
传祺GA8,appearance,外观,10,10,1.0,0.0,1.0,广汽传祺,轿车
传祺GA8,comfort,舒适性,10,10,0.4,0.2,0.6,广汽传祺,轿车
传祺GA8,configuration,配置,7,5,0.6,0.2,0.8,广汽传祺,轿车
传祺GA8,control,操控,10,10,0.5,0.2,0.7,广汽传祺,轿车
传祺GA8,fuel_consumption,能耗/油耗,10,10,0.6,0.1,0.7,广汽传祺,轿车
传祺GA8,intelligence,智能化,1,0,,,,广汽传祺,轿车
传祺GA8,interior,内饰,10,10,-0.1,0.5,0.4,广汽传祺,轿车
传祺GA8,power,动力,10,10,0.8,0.1,0.9,广汽传祺,轿车
传祺GA8,space,空间,10,10,0.8,0.1,0.9,广汽传祺,轿车
传祺GA8,value,性价比,10,10,0.9,0.0,0.9,广汽传祺,轿车
传祺M6,appearance,外观,62,62,0.8225806451612904,0.016129032258064516,0.8387096774193549,广汽传祺,MPV
传祺M6,comfort,舒适性,76,76,0.2631578947368421,0.32894736842105265,0.5921052631578947,广汽传祺,MPV
传祺M6,configuration,配置,62,60,0.06666666666666667,0.4166666666666667,0.48333333333333334,广汽传祺,MPV
传祺M6,control,操控,49,47,0.3829787234042553,0.2978723404255319,0.6808510638297872,广汽传祺,MPV
传祺M6,fuel_consumption,能耗/油耗,72,72,0.2361111111111111,0.3194444444444444,0.5555555555555556,广汽传祺,MPV
传祺M6,intelligence,智能化,40,39,-0.358974358974359,0.5897435897435898,0.23076923076923078,广汽传祺,MPV
传祺M6,interior,内饰,51,49,0.6122448979591837,0.10204081632653061,0.7142857142857143,广汽传祺,MPV
传祺M6,power,动力,72,70,0.17142857142857143,0.35714285714285715,0.5285714285714286,广汽传祺,MPV
传祺M6,space,空间,89,89,0.8876404494382022,0.0449438202247191,0.9325842696629213,广汽传祺,MPV
传祺M6,value,性价比,69,66,0.7575757575757576,0.06060606060606061,0.8181818181818182,广汽传祺,MPV
传祺M8,appearance,外观,71,71,0.9295774647887324,0.0,0.9295774647887324,广汽传祺,MPV
传祺M8,comfort,舒适性,72,70,0.5714285714285714,0.17142857142857143,0.7428571428571429,广汽传祺,MPV
传祺M8,configuration,配置,68,64,0.453125,0.25,0.703125,广汽传祺,MPV
传祺M8,control,操控,52,48,0.10416666666666667,0.3333333333333333,0.4375,广汽传祺,MPV
传祺M8,fuel_consumption,能耗/油耗,71,68,0.23529411764705882,0.3382352941176471,0.5735294117647058,广汽传祺,MPV
传祺M8,intelligence,智能化,26,26,-0.038461538461538464,0.5,0.46153846153846156,广汽传祺,MPV
传祺M8,interior,内饰,63,60,0.4666666666666667,0.18333333333333332,0.65,广汽传祺,MPV
传祺M8,power,动力,64,64,0.75,0.078125,0.828125,广汽传祺,MPV
传祺M8,space,空间,87,86,0.6744186046511628,0.12790697674418605,0.8023255813953488,广汽传祺,MPV
传祺M8,value,性价比,69,63,0.5714285714285714,0.07936507936507936,0.6507936507936508,广汽传祺,MPV
元PLUS,appearance,外观,53,53,0.7547169811320755,0.03773584905660377,0.7924528301886793,比亚迪,SUV
元PLUS,comfort,舒适性,65,63,0.047619047619047616,0.4444444444444444,0.49206349206349204,比亚迪,SUV
元PLUS,configuration,配置,59,58,0.08620689655172414,0.41379310344827586,0.5,比亚迪,SUV
元PLUS,control,操控,52,51,0.21568627450980393,0.3333333333333333,0.5490196078431373,比亚迪,SUV
元PLUS,fuel_consumption,能耗/油耗,71,71,0.5070422535211268,0.07042253521126761,0.5774647887323944,比亚迪,SUV
元PLUS,intelligence,智能化,46,46,0.391304347826087,0.21739130434782608,0.6086956521739131,比亚迪,SUV
元PLUS,interior,内饰,50,50,0.06,0.36,0.42,比亚迪,SUV
元PLUS,power,动力,46,45,0.7111111111111111,0.06666666666666667,0.7777777777777778,比亚迪,SUV
元PLUS,space,空间,50,49,0.4897959183673469,0.14285714285714285,0.6326530612244898,比亚迪,SUV
元PLUS,value,性价比,61,60,0.55,0.1,0.65,比亚迪,SUV
元UP,appearance,外观,27,27,0.9259259259259259,0.037037037037037035,0.9629629629629629,比亚迪,SUV
元UP,comfort,舒适性,31,31,-0.1935483870967742,0.4838709677419355,0.2903225806451613,比亚迪,SUV
元UP,configuration,配置,26,26,0.6538461538461539,0.11538461538461539,0.7692307692307693,比亚迪,SUV
元UP,control,操控,22,21,0.23809523809523808,0.23809523809523808,0.47619047619047616,比亚迪,SUV
元UP,fuel_consumption,能耗/油耗,50,50,-0.18,0.46,0.28,比亚迪,SUV
元UP,intelligence,智能化,32,32,0.46875,0.21875,0.6875,比亚迪,SUV
元UP,interior,内饰,19,18,0.5,0.16666666666666666,0.6666666666666666,比亚迪,SUV
元UP,power,动力,21,21,0.6190476190476191,0.14285714285714285,0.7619047619047619,比亚迪,SUV
元UP,space,空间,42,42,0.5476190476190477,0.21428571428571427,0.7619047619047619,比亚迪,SUV
元UP,value,性价比,37,37,0.8108108108108109,0.05405405405405406,0.8648648648648649,比亚迪,SUV
冠道,appearance,外观,72,57,0.9298245614035088,0.0,0.9298245614035088,本田,SUV
冠道,comfort,舒适性,84,78,0.6282051282051282,0.15384615384615385,0.782051282051282,本田,SUV
冠道,configuration,配置,64,53,0.11320754716981132,0.37735849056603776,0.49056603773584906,本田,SUV
冠道,control,操控,58,52,0.4807692307692308,0.15384615384615385,0.6346153846153846,本田,SUV
冠道,fuel_consumption,能耗/油耗,64,58,-0.13793103448275862,0.5172413793103449,0.3793103448275862,本田,SUV
冠道,intelligence,智能化,27,24,-0.625,0.7916666666666666,0.16666666666666666,本田,SUV
冠道,interior,内饰,76,65,0.5076923076923077,0.16923076923076924,0.676923076923077,本田,SUV
冠道,power,动力,90,90,0.5,0.17777777777777778,0.6777777777777778,本田,SUV
冠道,space,空间,92,91,0.8791208791208791,0.04395604395604396,0.9230769230769231,本田,SUV
冠道,value,性价比,57,53,0.3584905660377358,0.1320754716981132,0.49056603773584906,本田,SUV
凌宝BOX,appearance,外观,3,3,1.0,0.0,1.0,凌宝汽车,轿车
凌宝BOX,comfort,舒适性,6,6,-0.3333333333333333,0.5,0.16666666666666666,凌宝汽车,轿车
凌宝BOX,configuration,配置,4,4,1.0,0.0,1.0,凌宝汽车,轿车
凌宝BOX,control,操控,3,3,0.6666666666666666,0.0,0.6666666666666666,凌宝汽车,轿车
凌宝BOX,fuel_consumption,能耗/油耗,6,6,0.3333333333333333,0.0,0.3333333333333333,凌宝汽车,轿车
凌宝BOX,intelligence,智能化,1,1,-1.0,1.0,0.0,凌宝汽车,轿车
凌宝BOX,interior,内饰,3,3,0.0,0.3333333333333333,0.3333333333333333,凌宝汽车,轿车
凌宝BOX,power,动力,5,5,0.0,0.4,0.4,凌宝汽车,轿车
凌宝BOX,space,空间,4,4,1.0,0.0,1.0,凌宝汽车,轿车
凌宝BOX,value,性价比,2,2,1.0,0.0,1.0,凌宝汽车,轿车
凌尚,appearance,外观,10,10,0.9,0.0,0.9,丰田,轿车
凌尚,comfort,舒适性,10,8,0.25,0.375,0.625,丰田,轿车
凌尚,configuration,配置,10,9,0.8888888888888888,0.0,0.8888888888888888,丰田,轿车
凌尚,control,操控,7,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,丰田,轿车
凌尚,fuel_consumption,能耗/油耗,10,10,0.8,0.1,0.9,丰田,轿车
凌尚,intelligence,智能化,5,4,0.25,0.25,0.5,丰田,轿车
凌尚,interior,内饰,10,10,0.2,0.2,0.4,丰田,轿车
凌尚,power,动力,10,10,0.8,0.1,0.9,丰田,轿车
凌尚,space,空间,10,10,0.7,0.1,0.8,丰田,轿车
凌尚,value,性价比,10,10,1.0,0.0,1.0,丰田,轿车
凌放HARRIER,appearance,外观,10,10,1.0,0.0,1.0,丰田,SUV
凌放HARRIER,comfort,舒适性,10,8,0.5,0.25,0.75,丰田,SUV
凌放HARRIER,configuration,配置,10,9,1.0,0.0,1.0,丰田,SUV
凌放HARRIER,control,操控,10,8,1.0,0.0,1.0,丰田,SUV
凌放HARRIER,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,丰田,SUV
凌放HARRIER,intelligence,智能化,6,6,0.6666666666666666,0.16666666666666666,0.8333333333333334,丰田,SUV
凌放HARRIER,interior,内饰,10,10,0.8,0.1,0.9,丰田,SUV
凌放HARRIER,power,动力,10,10,0.4,0.3,0.7,丰田,SUV
凌放HARRIER,space,空间,10,10,0.8,0.1,0.9,丰田,SUV
凌放HARRIER,value,性价比,10,10,0.6,0.1,0.7,丰田,SUV
凌渡,appearance,外观,157,154,0.9675324675324676,0.006493506493506494,0.974025974025974,大众,轿车
凌渡,comfort,舒适性,154,134,-0.3208955223880597,0.582089552238806,0.26119402985074625,大众,轿车
凌渡,configuration,配置,135,123,0.24390243902439024,0.3089430894308943,0.5528455284552846,大众,轿车
凌渡,control,操控,129,121,0.6115702479338843,0.15702479338842976,0.768595041322314,大众,轿车
凌渡,fuel_consumption,能耗/油耗,129,128,0.5546875,0.15625,0.7109375,大众,轿车
凌渡,intelligence,智能化,65,62,0.11290322580645161,0.41935483870967744,0.532258064516129,大众,轿车
凌渡,interior,内饰,130,115,0.3739130434782609,0.22608695652173913,0.6,大众,轿车
凌渡,power,动力,168,168,0.6607142857142857,0.125,0.7857142857142857,大众,轿车
凌渡,space,空间,152,148,0.11486486486486487,0.3581081081081081,0.47297297297297297,大众,轿车
凌渡,value,性价比,130,129,0.24806201550387597,0.2558139534883721,0.5038759689922481,大众,轿车
凡尔赛C5 X,appearance,外观,80,80,0.95,0.0,0.95,雪铁龙,轿车
凡尔赛C5 X,comfort,舒适性,76,76,0.6842105263157895,0.13157894736842105,0.8157894736842105,雪铁龙,轿车
凡尔赛C5 X,configuration,配置,63,61,0.01639344262295082,0.45901639344262296,0.47540983606557374,雪铁龙,轿车
凡尔赛C5 X,control,操控,78,78,0.6538461538461539,0.14102564102564102,0.7948717948717948,雪铁龙,轿车
凡尔赛C5 X,fuel_consumption,能耗/油耗,72,72,0.5,0.2361111111111111,0.7361111111111112,雪铁龙,轿车
凡尔赛C5 X,intelligence,智能化,47,47,-0.48936170212765956,0.6595744680851063,0.1702127659574468,雪铁龙,轿车
凡尔赛C5 X,interior,内饰,58,57,0.07017543859649122,0.3684210526315789,0.43859649122807015,雪铁龙,轿车
凡尔赛C5 X,power,动力,75,75,0.6133333333333333,0.12,0.7333333333333333,雪铁龙,轿车
凡尔赛C5 X,space,空间,74,73,0.7397260273972602,0.1095890410958904,0.8493150684931506,雪铁龙,轿车
凡尔赛C5 X,value,性价比,81,81,0.7283950617283951,0.024691358024691357,0.7530864197530864,雪铁龙,轿车
凯威德,comfort,舒适性,1,0,,,,凯迪拉克,SUV
凯威德,control,操控,1,1,1.0,0.0,1.0,凯迪拉克,SUV
凯威德,fuel_consumption,能耗/油耗,1,1,-1.0,1.0,0.0,凯迪拉克,SUV
凯美瑞,appearance,外观,78,77,0.7922077922077922,0.07792207792207792,0.8701298701298701,丰田,轿车
凯美瑞,comfort,舒适性,85,83,0.40963855421686746,0.2289156626506024,0.6385542168674698,丰田,轿车
凯美瑞,configuration,配置,87,75,0.3466666666666667,0.29333333333333333,0.64,丰田,轿车
凯美瑞,control,操控,72,68,0.5,0.14705882352941177,0.6470588235294118,丰田,轿车
凯美瑞,fuel_consumption,能耗/油耗,93,91,0.5934065934065934,0.15384615384615385,0.7472527472527473,丰田,轿车
凯美瑞,intelligence,智能化,64,63,-0.031746031746031744,0.4444444444444444,0.4126984126984127,丰田,轿车
凯美瑞,interior,内饰,76,71,0.16901408450704225,0.30985915492957744,0.4788732394366197,丰田,轿车
凯美瑞,power,动力,95,95,0.25263157894736843,0.3157894736842105,0.5684210526315789,丰田,轿车
凯美瑞,space,空间,82,79,0.43037974683544306,0.22784810126582278,0.6582278481012658,丰田,轿车
凯美瑞,value,性价比,85,83,0.5180722891566265,0.12048192771084337,0.6385542168674698,丰田,轿车
凯翼拾月,appearance,外观,23,21,1.0,0.0,1.0,凯翼,轿车
凯翼拾月,comfort,舒适性,20,11,0.18181818181818182,0.36363636363636365,0.5454545454545454,凯翼,轿车
凯翼拾月,configuration,配置,22,18,0.9444444444444444,0.0,0.9444444444444444,凯翼,轿车
凯翼拾月,control,操控,15,9,0.7777777777777778,0.1111111111111111,0.8888888888888888,凯翼,轿车
凯翼拾月,fuel_consumption,能耗/油耗,22,22,0.7272727272727273,0.09090909090909091,0.8181818181818182,凯翼,轿车
凯翼拾月,intelligence,智能化,20,20,0.6,0.2,0.8,凯翼,轿车
凯翼拾月,interior,内饰,21,21,0.5238095238095238,0.14285714285714285,0.6666666666666666,凯翼,轿车
凯翼拾月,power,动力,18,18,0.7777777777777778,0.1111111111111111,0.8888888888888888,凯翼,轿车
凯翼拾月,space,空间,23,23,1.0,0.0,1.0,凯翼,轿车
凯翼拾月,value,性价比,22,22,0.8636363636363636,0.045454545454545456,0.9090909090909091,凯翼,轿车
凯迪拉克CT5,appearance,外观,87,87,0.9195402298850575,0.011494252873563218,0.9310344827586207,凯迪拉克,轿车
凯迪拉克CT5,comfort,舒适性,84,72,0.4166666666666667,0.2361111111111111,0.6527777777777778,凯迪拉克,轿车
