pcauto_series_id,annual_sales,pcauto_brand,brand_id,brand_name,series_id,series_name,car_id,car_name,year,energy_type,manufacturer,vehicle_class,official_price_wan,official_price_str,owner_price,dealer_price,engine_displacement_ml,engine_displacement_l,engine_intake_type,engine_cylinder_arrangement,engine_cylinder_nums,engine_unique_tech,engine_max_horsepower_ps,engine_max_power_kw,engine_max_power_rpm,engine_max_torque_nm,engine_max_torque_rpm,fuel_form,fuel_grade,oil_supply,cylinder_material,environmental_standard,gearbox_short,gear_count,gearbox_type,max_speed_kmh,acceleration_0_100_s,fuel_consumption_l_100km,warranty_period,motor_type,motor_total_power_kw,motor_total_torque_nm,motor_front_power_kw,motor_front_torque_nm,motor_rear_power_kw,motor_rear_torque_nm,motor_system_power_kw,motor_system_torque_nm,battery_type,battery_capacity_kwh,battery_range_km,electricity_consumption_kwh_100km,battery_warranty,charging_time_h,fast_charge_percent,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,min_ground_clearance_mm,curb_weight_kg,body_structure,door_count,seat_count,trunk_volume_l,door_open_way,driver_airbag,side_airbag,side_air_curtain,knee_airbag,steering_wheel_material,steering_wheel_adjustment,center_screen,multimedia_interface,sound_brand,speaker_count,seat_material,seat_heating,aircon_control,speaker_count_original,original_energy_type
sg25490,138036.0,丰田,5.0,丰田,4172,威兰达,254040,2.0L 两驱AIR,2024,燃油,广汽丰田,紧凑型SUV,16.98,16.98万,14.16万,13.78万,1987.0,2.0,自然吸气,L,4.0,VVT-i,171.0,126.0,6600.0,206.0,4600,汽油,92#,混合喷射,铝,国VI,CVT无级变速(模拟10挡),,无级变速箱(CVT),180.0,,6.39,3年或10万公里,,,,,,,,,,,,,,,,,4600,1855,1680,2690,1600.0,1620.0,,1595.0,SUV,5.0,5.0,749.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,燃油
sg25490,112730.0,丰田,5.0,丰田,4172,威兰达,254040,2.0L 两驱AIR,2025,燃油,广汽丰田,紧凑型SUV,16.98,16.98万,14.16万,13.78万,1987.0,2.0,自然吸气,L,4.0,VVT-i,171.0,126.0,6600.0,206.0,4600,汽油,92#,混合喷射,铝,国VI,CVT无级变速(模拟10挡),,无级变速箱(CVT),180.0,,6.39,3年或10万公里,,,,,,,,,,,,,,,,,4600,1855,1680,2690,1600.0,1620.0,,1595.0,SUV,5.0,5.0,749.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,燃油
sg25490,43473.0,丰田,5.0,丰田,4172,威兰达,254040,2.0L 两驱AIR,2026,燃油,广汽丰田,紧凑型SUV,16.98,16.98万,14.16万,13.78万,1987.0,2.0,自然吸气,L,4.0,VVT-i,171.0,126.0,6600.0,206.0,4600,汽油,92#,混合喷射,铝,国VI,CVT无级变速(模拟10挡),,无级变速箱(CVT),180.0,,6.39,3年或10万公里,,,,,,,,,,,,,,,,,4600,1855,1680,2690,1600.0,1620.0,,1595.0,SUV,5.0,5.0,749.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,燃油
sg25551,7358.0,凯迪拉克,30.0,凯迪拉克,4182,凯迪拉克CT4,75038,25T 风尚型,2023,燃油,上汽通用凯迪拉克,中型车,21.97,21.97万,16.93万,16.97万,1498.0,1.5,涡轮增压,L,4.0,,211.0,155.0,5500.0,270.0,1750,汽油,95#,缸内直喷,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),220.0,7.9,7.03,3年不限里程,,,,,,,,,,,,,,,,,4760,1815,1421,2775,1534.0,1577.0,,1525.0,三厢车,4.0,5.0,364.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C+SD卡槽,,46243,仿皮,前 / 后,自动,46243,燃油
sg25599,24433.0,大众,1.0,大众,5217,大众ID.3,252144,聪明款 纯净智享版,2022,纯电动,上汽大众,紧凑型车,12.9888,12.9888万,10.87万,11.89万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,451.0,,80,,,4261,1778,1568,2765,1548.0,1525.0,,1845.0,两厢车,5.0,5.0,385.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,皮织混搭,前 / 后,自动,46180,纯电动
sg25599,75731.0,大众,1.0,大众,5217,大众ID.3,252144,聪明款 纯净智享版,2023,纯电动,上汽大众,紧凑型车,12.9888,12.9888万,10.87万,11.89万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,451.0,,80,,,4261,1778,1568,2765,1548.0,1525.0,,1845.0,两厢车,5.0,5.0,385.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,皮织混搭,前 / 后,自动,46180,纯电动
sg25599,93816.0,大众,1.0,大众,5217,大众ID.3,252144,聪明款 纯净智享版,2024,纯电动,上汽大众,紧凑型车,12.9888,12.9888万,10.87万,11.89万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,451.0,,80,,,4261,1778,1568,2765,1548.0,1525.0,,1845.0,两厢车,5.0,5.0,385.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,皮织混搭,前 / 后,自动,46180,纯电动
sg25599,38737.0,大众,1.0,大众,5217,大众ID.3,252144,聪明款 纯净智享版,2025,纯电动,上汽大众,紧凑型车,12.9888,12.9888万,10.87万,11.89万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,451.0,,80,,,4261,1778,1568,2765,1548.0,1525.0,,1845.0,两厢车,5.0,5.0,385.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,皮织混搭,前 / 后,自动,46180,纯电动
sg25599,3904.0,大众,1.0,大众,5217,大众ID.3,252144,聪明款 纯净智享版,2026,纯电动,上汽大众,紧凑型车,12.9888,12.9888万,10.87万,11.89万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,451.0,,80,,,4261,1778,1568,2765,1548.0,1525.0,,1845.0,两厢车,5.0,5.0,385.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,皮织混搭,前 / 后,自动,46180,纯电动
sg25600,45641.0,大众,1.0,大众,4586,ID.4 CROZZ,251084,纯享版Pure,2022,纯电动,一汽-大众,紧凑型SUV,14.99,14.99万,12.37万,13.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,448.0,,80,,,4592,1852,1629,2765,1597.0,1573.0,,2035.0,SUV,5.0,5.0,512.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,纯电动
sg25600,37557.0,大众,1.0,大众,4586,ID.4 CROZZ,251084,纯享版Pure,2023,纯电动,一汽-大众,紧凑型SUV,14.99,14.99万,12.37万,13.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,448.0,,80,,,4592,1852,1629,2765,1597.0,1573.0,,2035.0,SUV,5.0,5.0,512.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,纯电动
sg25600,37491.0,大众,1.0,大众,4586,ID.4 CROZZ,251084,纯享版Pure,2024,纯电动,一汽-大众,紧凑型SUV,14.99,14.99万,12.37万,13.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,448.0,,80,,,4592,1852,1629,2765,1597.0,1573.0,,2035.0,SUV,5.0,5.0,512.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,纯电动
sg25600,20513.0,大众,1.0,大众,4586,ID.4 CROZZ,251084,纯享版Pure,2025,纯电动,一汽-大众,紧凑型SUV,14.99,14.99万,12.37万,13.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,448.0,,80,,,4592,1852,1629,2765,1597.0,1573.0,,2035.0,SUV,5.0,5.0,512.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,纯电动
sg25600,3405.0,大众,1.0,大众,4586,ID.4 CROZZ,251084,纯享版Pure,2026,纯电动,一汽-大众,紧凑型SUV,14.99,14.99万,12.37万,13.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,160.0,,,3年或10万公里,永磁/同步,125.0,310.0,,,125.0,310.0,,,,,448.0,,80,,,4592,1852,1629,2765,1597.0,1573.0,,2035.0,SUV,5.0,5.0,512.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,自动,46180,纯电动
sg25604,152511.0,长安,35.0,长安,4223,长安CS55 PLUS,93772,第三代 1.5T DCT轻年版,2022,燃油,长安汽车,紧凑型SUV,9.99,9.99万,8.34万,7.99万,1494.0,1.5,涡轮增压,L,4.0,,188.0,138.0,5500.0,300.0,1600,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,190.0,,,3年或10万公里,,,,,,,,,,,,,,,,,4539,1865,1680,2656,1600.0,1600.0,,1460.0,SUV,5.0,5.0,475.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,,仿皮,前 / 后,自动,,燃油
sg25604,51288.0,长安,35.0,长安,4223,长安CS55 PLUS,93772,第三代 1.5T DCT轻年版,2023,燃油,长安汽车,紧凑型SUV,9.99,9.99万,8.34万,7.99万,1494.0,1.5,涡轮增压,L,4.0,,188.0,138.0,5500.0,300.0,1600,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,190.0,,,3年或10万公里,,,,,,,,,,,,,,,,,4539,1865,1680,2656,1600.0,1600.0,,1460.0,SUV,5.0,5.0,475.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,,仿皮,前 / 后,自动,,燃油
sg25604,59361.0,长安,35.0,长安,4223,长安CS55 PLUS,93772,第三代 1.5T DCT轻年版,2024,燃油,长安汽车,紧凑型SUV,9.99,9.99万,8.34万,7.99万,1494.0,1.5,涡轮增压,L,4.0,,188.0,138.0,5500.0,300.0,1600,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,190.0,,,3年或10万公里,,,,,,,,,,,,,,,,,4539,1865,1680,2656,1600.0,1600.0,,1460.0,SUV,5.0,5.0,475.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,,仿皮,前 / 后,自动,,燃油
sg25604,61767.0,长安,35.0,长安,4223,长安CS55 PLUS,247007,第三代 1.5T 500Bar 卓越型,2025,燃油,长安汽车,紧凑型SUV,10.69,10.69万,7.85万,8.49万,1494.0,1.5,涡轮增压,L,4.0,500Bar超高压直喷,192.0,141.0,5500.0,310.0,1500,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,190.0,,,3年或10万公里,,,,,,,,,,,,,,,,,4539,1865,1680,2656,1600.0,1600.0,171.0,1460.0,SUV,5.0,5.0,475.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg25604,24263.0,长安,35.0,长安,4223,长安CS55 PLUS,252347,第四代 新蓝鲸 1.5T 精英型,2026,燃油,长安汽车,紧凑型SUV,9.29,9.29万,8.58万,7.89万,1494.0,1.5,涡轮增压,L,4.0,500Bar超高压直喷,192.0,141.0,5500.0,310.0,1500,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,190.0,,,3年或10万公里,,,,,,,,,,,,,,,,,4550,1868,1675,2656,1600.0,1600.0,167.0,1430.0,SUV,5.0,5.0,475.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg25611,272425.0,比亚迪,,比亚迪,sg25611,汉,pcauto_m132676,汉 2025款 DM-i 智驾版 125km 舒适型,2022,插电混动,比亚迪,中大型车,16.88,16.88万,,,1498.0,1.5,涡轮增压,直列,4.0,VVT,156.0,115.0,,225.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),200.0,6.9,,六年或15万公里,永磁同步,200.0,315.0,200.0,315.0,,,,,磷酸铁锂电池,18.316,125.0,15.0,首任车主不限年限/不限里程(责任免除条款以官方为准),快充:待定/慢充:待定,,4995,1910,1495,2920,,,,1910.0,三厢车,4.0,5.0,,平开门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg25611,227746.0,比亚迪,,比亚迪,sg25611,汉,pcauto_m132676,汉 2025款 DM-i 智驾版 125km 舒适型,2023,插电混动,比亚迪,中大型车,16.88,16.88万,,,1498.0,1.5,涡轮增压,直列,4.0,VVT,156.0,115.0,,225.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),200.0,6.9,,六年或15万公里,永磁同步,200.0,315.0,200.0,315.0,,,,,磷酸铁锂电池,18.316,125.0,15.0,首任车主不限年限/不限里程(责任免除条款以官方为准),快充:待定/慢充:待定,,4995,1910,1495,2920,,,,1910.0,三厢车,4.0,5.0,,平开门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg25611,228713.0,比亚迪,,比亚迪,sg25611,汉,pcauto_m132676,汉 2025款 DM-i 智驾版 125km 舒适型,2024,插电混动,比亚迪,中大型车,16.88,16.88万,,,1498.0,1.5,涡轮增压,直列,4.0,VVT,156.0,115.0,,225.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),200.0,6.9,,六年或15万公里,永磁同步,200.0,315.0,200.0,315.0,,,,,磷酸铁锂电池,18.316,125.0,15.0,首任车主不限年限/不限里程(责任免除条款以官方为准),快充:待定/慢充:待定,,4995,1910,1495,2920,,,,1910.0,三厢车,4.0,5.0,,平开门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg25611,119821.0,比亚迪,,比亚迪,sg25611,汉,pcauto_m132676,汉 2025款 DM-i 智驾版 125km 舒适型,2025,插电混动,比亚迪,中大型车,16.88,16.88万,,,1498.0,1.5,涡轮增压,直列,4.0,VVT,156.0,115.0,,225.0,,插电混动,92号(原93号),直喷,铝合金,国VI,电子无级变速箱,,电子无级变速箱(E-CVT),200.0,6.9,,六年或15万公里,永磁同步,200.0,315.0,200.0,315.0,,,,,磷酸铁锂电池,18.316,125.0,15.0,首任车主不限年限/不限里程(责任免除条款以官方为准),快充:待定/慢充:待定,,4995,1910,1495,2920,,,,1910.0,三厢车,4.0,5.0,,平开门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg25611,17279.0,比亚迪,,比亚迪,sg25611,汉,pcauto_m140233,汉 2026款 EV 705KM闪充尊贵型,2026,纯电动,比亚迪,中大型车,17.98,17.98万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,190.0,6.5,,六年或15万公里,永磁同步,240.0,305.0,240.0,305.0,,,,,磷酸铁锂电池,67.4,705.0,11.6,首任车主不限年限/不限里程(责任免除条款以官方为准),快充:0.15小时/慢充:待定,10.0,4995,1910,1495,2920,,,,1980.0,三厢车,4.0,5.0,,平开门,,,,,皮质,上下+前后,,,,,仿皮,,自动,,
sg25651,79.0,红旗,59.0,红旗,4146,红旗E-HS9,98859,690km 旗悦版 七座,2023,纯电动,一汽红旗,大型SUV,58.98,58.98万,暂无报价,52.28万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,200.0,6.5,,4年或10万公里,永磁/同步,320.0,600.0,160.0,300.0,160.0,300.0,,,,,690.0,,80,,,5209,2010,1731,3110,1708.0,1709.0,150.0,2644.0,SUV,5.0,7.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,纯电动
sg25651,409.0,红旗,59.0,红旗,4146,红旗E-HS9,98859,690km 旗悦版 七座,2024,纯电动,一汽红旗,大型SUV,58.98,58.98万,暂无报价,52.28万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,200.0,6.5,,4年或10万公里,永磁/同步,320.0,600.0,160.0,300.0,160.0,300.0,,,,,690.0,,80,,,5209,2010,1731,3110,1708.0,1709.0,150.0,2644.0,SUV,5.0,7.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,纯电动
sg25651,318.0,红旗,59.0,红旗,4146,红旗E-HS9,98859,690km 旗悦版 七座,2025,纯电动,一汽红旗,大型SUV,58.98,58.98万,暂无报价,52.28万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,200.0,6.5,,4年或10万公里,永磁/同步,320.0,600.0,160.0,300.0,160.0,300.0,,,,,690.0,,80,,,5209,2010,1731,3110,1708.0,1709.0,150.0,2644.0,SUV,5.0,7.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,纯电动
sg25653,61919.0,零跑汽车,207.0,零跑汽车,4272,零跑T03,245447,310舒享版,2022,纯电动,零跑汽车,微型车,5.99,5.99万,4.92万,5.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或12万公里,永磁/同步,55.0,114.0,55.0,114.0,,,,,,,310.0,,,,,3620,1652,1605,2400,1410.0,1410.0,120.0,1102.0,两厢车,5.0,4.0,210.0,平开门,主 / 副,前 / 后,,主 / 副,,上下,,USB/Type-C,,46056,仿皮,前 / 后,手动,46056,纯电动
sg25653,38454.0,零跑汽车,207.0,零跑汽车,4272,零跑T03,245447,310舒享版,2023,纯电动,零跑汽车,微型车,5.99,5.99万,4.92万,5.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或12万公里,永磁/同步,55.0,114.0,55.0,114.0,,,,,,,310.0,,,,,3620,1652,1605,2400,1410.0,1410.0,120.0,1102.0,两厢车,5.0,4.0,210.0,平开门,主 / 副,前 / 后,,主 / 副,,上下,,USB/Type-C,,46056,仿皮,前 / 后,手动,46056,纯电动
sg25653,62275.0,零跑汽车,207.0,零跑汽车,4272,零跑T03,245447,310舒享版,2024,纯电动,零跑汽车,微型车,5.99,5.99万,4.92万,5.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或12万公里,永磁/同步,55.0,114.0,55.0,114.0,,,,,,,310.0,,,,,3620,1652,1605,2400,1410.0,1410.0,120.0,1102.0,两厢车,5.0,4.0,210.0,平开门,主 / 副,前 / 后,,主 / 副,,上下,,USB/Type-C,,46056,仿皮,前 / 后,手动,46056,纯电动
sg25653,47724.0,零跑汽车,207.0,零跑汽车,4272,零跑T03,245447,310舒享版,2025,纯电动,零跑汽车,微型车,5.99,5.99万,4.92万,5.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或12万公里,永磁/同步,55.0,114.0,55.0,114.0,,,,,,,310.0,,,,,3620,1652,1605,2400,1410.0,1410.0,120.0,1102.0,两厢车,5.0,4.0,210.0,平开门,主 / 副,前 / 后,,主 / 副,,上下,,USB/Type-C,,46056,仿皮,前 / 后,手动,46056,纯电动
sg25653,3773.0,零跑汽车,207.0,零跑汽车,4272,零跑T03,245447,310舒享版,2026,纯电动,零跑汽车,微型车,5.99,5.99万,4.92万,5.99万,,,,,,,,,,,,纯电动,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或12万公里,永磁/同步,55.0,114.0,55.0,114.0,,,,,,,310.0,,,,,3620,1652,1605,2400,1410.0,1410.0,120.0,1102.0,两厢车,5.0,4.0,210.0,平开门,主 / 副,前 / 后,,主 / 副,,上下,,USB/Type-C,,46056,仿皮,前 / 后,手动,46056,纯电动
sg25681,157.0,启辰,109.0,启辰,4276,启辰星,256722,260T 星尚版 Pro,2026,燃油,东风日产,紧凑型SUV,12.66,12.66万,暂无报价,12.66万,1480.0,1.5,涡轮增压,L,4.0,,190.0,140.0,5500.0,260.0,1500,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,190.0,9.9,,3年或10万公里,,,,,,,,,,,,,,,,,4691,1905,1694,2756,1643.0,1640.0,192.0,1539.0,SUV,5.0,5.0,700.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46180,仿皮,前 / 后,手动,46180,燃油
sg25699,4931.0,海马,53.0,海马,4201,海马7X,92598,改款 1.5T 自动舒适型,2023,燃油,一汽海马,紧凑型MPV,12.98,12.98万,暂无报价,12.98万,1497.0,1.5,涡轮增压,L,4.0,DVVT,165.0,121.0,5500.0,240.0,1800,汽油,92#,多点电喷,铁,国VI b,6挡手自一体,6.0,手自一体变速箱(AT),165.0,,7.8,5年或10万公里,,,,,,,,,,,,,,,,,4815,1874,1720,2860,1615.0,1615.0,140.0,1670.0,MPV,5.0,7.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg25771,8758.0,凯翼,142.0,凯翼,4311,炫界,90687,Pro 1.5T CVT豪华版,2024,燃油,凯翼汽车,小型SUV,8.29,8.29万,7.68万,8.29万,1498.0,1.5,涡轮增压,L,4.0,,156.0,115.0,,230.0,,汽油,92#,多点电喷,铁,国VI b,CVT无级变速,,无级变速箱(CVT),190.0,,6.7,3年或10万公里,,,,,,,,,,,,,,,,,4400,1831,1653,2632,1551.0,1563.0,158.0,1378.0,SUV,5.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,织物,前 / 后,手动,46117,燃油
sg25771,5488.0,凯翼,142.0,凯翼,4311,炫界,242201,1.5L 手动超值版,2025,燃油,凯翼汽车,小型SUV,6.39,6.39万,暂无报价,6.39万,1499.0,1.5,自然吸气,L,4.0,DVVT,116.0,85.0,6150.0,143.0,4000,汽油,92#,多点电喷,铁,国VI b,5挡手动,5.0,手动变速箱(MT),175.0,,6.7,3年或10万公里,,,,,,,,,,,,,,,,,4420,1831,1653,2632,1551.0,1563.0,158.0,1321.0,SUV,5.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,织物,前 / 后,手动,46117,燃油
sg25801,3801.0,奥迪,2.0,奥迪,4302,奥迪A7L,249092,45 TFSI 豪华型,2022,燃油,上汽奥迪,中大型车,41.87,41.87万,30.97万,31.70万,1984.0,2.0,涡轮增压,L,4.0,,245.0,180.0,5000.0,370.0,1600,汽油,95#,缸内直喷,铁,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,208.0,7.9,,3年或10万公里,,,,,,,,,,,,,,,,,5076,1908,1429,3026,1644.0,1629.0,,1855.0,三厢车,4.0,5.0,384.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,,前 / 后,自动,46306,燃油
sg25801,20239.0,奥迪,2.0,奥迪,4302,奥迪A7L,249092,45 TFSI 豪华型,2023,燃油,上汽奥迪,中大型车,41.87,41.87万,30.97万,31.70万,1984.0,2.0,涡轮增压,L,4.0,,245.0,180.0,5000.0,370.0,1600,汽油,95#,缸内直喷,铁,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,208.0,7.9,,3年或10万公里,,,,,,,,,,,,,,,,,5076,1908,1429,3026,1644.0,1629.0,,1855.0,三厢车,4.0,5.0,384.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,,前 / 后,自动,46306,燃油
sg25801,26918.0,奥迪,2.0,奥迪,4302,奥迪A7L,249092,45 TFSI 豪华型,2024,燃油,上汽奥迪,中大型车,41.87,41.87万,30.97万,31.70万,1984.0,2.0,涡轮增压,L,4.0,,245.0,180.0,5000.0,370.0,1600,汽油,95#,缸内直喷,铁,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,208.0,7.9,,3年或10万公里,,,,,,,,,,,,,,,,,5076,1908,1429,3026,1644.0,1629.0,,1855.0,三厢车,4.0,5.0,384.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,,前 / 后,自动,46306,燃油
sg25801,16505.0,奥迪,2.0,奥迪,4302,奥迪A7L,249092,45 TFSI 豪华型,2025,燃油,上汽奥迪,中大型车,41.87,41.87万,30.97万,31.70万,1984.0,2.0,涡轮增压,L,4.0,,245.0,180.0,5000.0,370.0,1600,汽油,95#,缸内直喷,铁,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,208.0,7.9,,3年或10万公里,,,,,,,,,,,,,,,,,5076,1908,1429,3026,1644.0,1629.0,,1855.0,三厢车,4.0,5.0,384.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,,前 / 后,自动,46306,燃油
sg25801,2325.0,奥迪,2.0,奥迪,4302,奥迪A7L,249092,45 TFSI 豪华型,2026,燃油,上汽奥迪,中大型车,41.87,41.87万,30.97万,31.70万,1984.0,2.0,涡轮增压,L,4.0,,245.0,180.0,5000.0,370.0,1600,汽油,95#,缸内直喷,铁,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,208.0,7.9,,3年或10万公里,,,,,,,,,,,,,,,,,5076,1908,1429,3026,1644.0,1629.0,,1855.0,三厢车,4.0,5.0,384.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,,前 / 后,自动,46306,燃油
sg25866,21322.0,红旗,59.0,红旗,4355,红旗H9,250851,改款 2.0T 旗享 豪华商务版,2022,燃油,一汽红旗,中大型车,32.98,32.98万,23.21万,24.78万,1989.0,2.0,涡轮增压,L,4.0,,252.0,185.0,5500.0,380.0,1800,48V轻混系统,95#,缸内直喷,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),230.0,7.8,,4年或10万公里,,,,,,,,,,,,,,,,,5137,1904,1498,3060,1633.0,1629.0,,1915.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C,BOSE,12以上,仿皮,前 / 后,自动,12以上,燃油
